,application_id,amount,duration_in_days,check_field_1,check_field_2,check_field_3,earned,spendings,prev_amount,start_date,finish_date
1027,54760,3000,12.0,False,True,False,4000,11500,1100,2017-12-21,2018-10-19
1028,87185,3000,29.0,False,False,False,10500,8300,1700,2017-10-28,2018-09-09
1029,26379,2900,32.0,True,True,True,3000,4500,3000,2017-11-28,2018-07-16
1030,71186,800,37.0,False,False,True,13000,2700,600,2017-01-31,2018-10-22
1031,22521,600,16.0,False,True,True,13000,13100,2500,2017-08-25,2018-07-14
1032,55182,1200,16.0,True,True,True,12000,3900,600,2017-06-11,2018-07-23
1033,38141,2500,9.0,False,False,True,14000,1300,3100,2017-02-18,2018-07-14
1034,97083,500,32.0,False,True,True,7000,17900,2600,2017-08-30,2018-02-04
1035,42491,2600,11.0,False,False,False,6000,500,3000,2017-04-10,2018-01-11
1036,77445,700,36.0,False,True,False,15500,10700,2900,2017-01-18,2018-04-17
1037,27290,2900,30.0,True,False,False,10000,15700,2100,2017-10-15,2018-01-02
1038,81863,1800,5.0,False,True,False,17500,6700,2600,2017-06-07,2018-09-10
1039,37639,1700,14.0,False,False,True,18500,17100,1900,2017-03-29,2018-07-28
1040,73302,1300,37.0,False,True,True,11500,7900,3400,2017-09-30,2018-12-25
1041,84055,3300,34.0,True,False,True,10500,3500,2000,2017-07-19,2018-07-02
1042,97052,500,12.0,False,False,False,15000,6700,2000,2017-11-14,2018-12-01
1043,43236,2400,45.0,False,False,True,6500,900,2300,2017-08-01,2018-07-09
1044,89920,3400,18.0,True,True,False,17500,17500,700,2017-03-24,2018-10-07
1045,78267,1800,28.0,True,True,True,16000,13100,2300,2017-03-05,2018-08-25
1046,58175,1400,12.0,True,False,True,11500,2500,2900,2017-06-09,2018-07-02
1047,17852,3200,39.0,True,True,True,4500,3100,2900,2017-04-05,2018-03-26
1048,71633,1800,13.0,False,False,False,15000,16300,1200,2017-08-22,2018-03-29
1049,81291,2300,43.0,False,True,False,15500,6500,1100,2017-04-03,2018-03-17
1050,86565,1200,21.0,True,True,False,4000,5500,1300,2017-05-02,2018-10-05
1051,58852,500,14.0,True,False,True,12000,8700,1000,2017-07-26,2018-11-22
1052,10133,2900,33.0,True,True,True,17500,14700,2500,2017-09-04,2018-01-30
1053,35968,1800,28.0,False,True,False,3500,900,1900,2017-09-18,2018-04-30
1054,21534,900,8.0,True,True,True,19500,500,1800,2017-10-12,2018-05-22
1055,82342,800,12.0,True,True,True,14500,15900,1700,2017-08-17,2018-06-08
1056,57448,900,33.0,False,True,True,15500,500,900,2017-01-09,2018-04-28
1057,11871,600,27.0,True,False,True,3500,14300,2000,2017-01-31,2018-02-02
1058,27878,1100,23.0,False,False,False,12500,9500,1800,2017-07-20,2018-08-23
1059,68703,1700,14.0,True,False,True,9000,2900,1700,2017-07-08,2018-07-31
1060,52613,1900,29.0,False,True,True,19000,6900,1200,2017-10-09,2018-09-04
1061,44889,3400,24.0,False,True,True,12000,7700,2300,2017-07-08,2018-11-06
1062,72030,1100,32.0,True,True,True,19500,12300,1900,2017-01-31,2018-06-29
1063,14648,1500,20.0,True,True,False,18500,15300,1000,2017-03-05,2018-05-31
1064,17686,1900,19.0,True,True,False,10000,15700,500,2017-12-27,2018-05-18
1065,28383,1000,20.0,True,False,False,18500,2700,1600,2017-02-03,2018-08-07
1066,31607,1400,13.0,False,True,True,8500,5300,2500,2017-08-27,2018-06-12
1067,69029,600,45.0,True,True,False,10500,15900,2100,2017-05-01,2018-02-12
1068,89753,3100,28.0,True,True,False,10500,15300,3400,2017-05-30,2018-08-13
1069,48305,1000,41.0,False,True,False,3000,10700,2400,2017-12-15,2018-03-15
1070,10150,2100,36.0,False,False,False,7500,6300,3000,2017-06-09,2018-01-05
1071,67830,1700,21.0,False,False,True,15000,13700,1600,2017-04-01,2018-01-12
1072,58427,3000,24.0,True,True,False,7500,1300,1700,2017-12-28,2018-01-25
1073,57879,1700,2.0,True,False,False,8500,9500,600,2017-03-30,2018-04-08
1074,29737,900,5.0,False,False,False,14500,13700,1200,2017-04-18,2018-09-20
1075,28180,2400,10.0,False,True,True,18500,12100,2900,2017-10-12,2018-09-13
1076,38366,900,22.0,True,True,True,13500,14300,1800,2017-08-11,2018-08-16
1077,50680,600,16.0,False,False,False,7000,8500,1500,2017-01-28,2018-01-10
1078,50048,2700,34.0,False,False,False,18500,2900,2600,2017-03-12,2018-02-15
1079,33977,2400,4.0,True,True,False,13500,700,1700,2017-01-21,2018-12-04
1080,30007,3400,19.0,True,True,True,4000,9700,2400,2017-12-05,2018-11-27
1081,40985,600,43.0,False,True,False,5000,6100,3100,2017-05-23,2018-06-01
1082,32866,1000,3.0,False,True,True,17000,5500,2000,2017-04-20,2018-03-02
1083,63384,2700,32.0,False,True,False,7500,13300,1100,2017-10-17,2018-02-03
1084,61520,2100,43.0,False,False,False,9000,3100,3400,2018-01-01,2018-08-20
1085,72752,1300,32.0,False,False,True,3500,8300,800,2017-12-25,2018-05-20
1086,54059,800,38.0,False,True,False,14500,900,800,2017-08-04,2018-02-02
1087,94120,2100,9.0,True,False,True,15500,8500,800,2017-07-13,2018-06-26
1088,69042,3000,28.0,True,False,False,3500,6900,3400,2017-02-21,2018-01-26
1089,59007,3200,6.0,True,True,True,3500,15300,3400,2017-05-02,2018-08-02
1090,31851,2100,24.0,False,True,False,8500,10300,3000,2017-09-02,2018-12-13
1091,95338,1500,31.0,False,True,False,3000,5100,1900,2017-07-25,2018-02-20
1092,71271,1600,10.0,False,False,False,17500,11500,2600,2017-05-30,2018-02-09
1093,73065,2200,32.0,False,True,True,19000,1500,1100,2017-04-10,2018-05-31
1094,60576,2600,13.0,True,True,False,6000,6100,3000,2017-11-12,2018-02-11
1095,85845,1200,39.0,True,True,True,8000,4700,2900,2017-10-07,2018-09-24
1096,40894,2600,15.0,True,True,False,10000,3100,600,2017-12-03,2018-03-20
1097,21600,3000,10.0,False,False,False,16000,16100,3200,2017-09-12,2018-05-30
1098,98122,3000,26.0,False,True,False,7000,16900,1900,2017-07-12,2018-12-14
1099,18802,2500,31.0,False,False,True,3500,16900,2000,2017-01-09,2018-02-28
1100,51623,3200,24.0,False,True,True,11000,2300,700,2017-08-11,2018-11-17
1101,54476,1200,3.0,False,False,True,9000,7300,2500,2017-09-27,2018-01-26
1102,72011,2300,25.0,True,False,False,12500,2500,2800,2017-02-24,2018-05-09
1103,67179,1600,39.0,True,True,True,10000,4300,3400,2017-03-31,2018-02-14
1104,19740,2700,37.0,False,True,False,7500,9500,1600,2017-03-25,2018-12-05
1105,84080,2900,21.0,False,False,False,17000,15500,2200,2017-03-20,2018-07-17
1106,13929,2600,44.0,False,True,True,4000,900,2400,2017-04-22,2018-01-26
1107,84235,800,5.0,False,True,True,18000,9700,1700,2017-06-29,2018-11-26
1108,11640,1000,8.0,False,False,False,18000,10500,1900,2017-06-04,2018-08-29
1109,55171,2900,45.0,False,True,False,11500,500,1300,2017-04-14,2018-09-06
1110,49918,1000,21.0,False,True,False,9500,2300,500,2017-05-25,2018-08-18
1111,79233,2800,16.0,True,False,True,6500,11900,1200,2017-04-11,2018-05-21
1112,73272,2700,21.0,False,True,False,14500,2500,3200,2017-04-09,2018-08-16
1113,18255,3100,7.0,True,True,True,19000,16500,2100,2017-07-16,2018-09-07
1114,94573,600,21.0,True,True,False,9000,17500,2500,2017-12-08,2018-05-31
1115,96431,1400,25.0,False,False,True,15000,16500,1900,2017-05-29,2018-07-02
1116,67817,3300,33.0,False,False,False,19500,8500,3000,2017-03-25,2018-05-17
1117,45505,1500,34.0,True,True,True,6500,1500,500,2017-08-01,2018-11-19
1118,58448,1100,17.0,True,True,False,3500,1100,600,2017-04-01,2018-12-13
1119,41821,1000,29.0,False,True,False,15000,10300,2100,2017-04-17,2018-04-23
1120,95888,1200,45.0,True,True,True,12500,1100,2600,2017-10-15,2018-06-12
1121,59995,3100,22.0,True,True,True,12000,2900,2600,2017-09-16,2018-08-28
1122,65196,800,1.0,False,False,True,12500,14500,2800,2017-01-29,2018-07-21
1123,18495,3300,25.0,True,True,True,13000,4100,2500,2017-01-17,2018-12-03
1124,50514,1700,42.0,False,True,True,10500,7300,2700,2017-12-16,2018-08-15
1125,28128,1500,17.0,True,False,False,15500,15700,1800,2017-08-18,2018-04-14
1126,10203,2600,37.0,True,True,True,9500,1300,3400,2017-05-25,2018-03-05
1127,61388,600,1.0,False,False,False,19500,7300,2600,2017-03-25,2018-03-02
1128,17992,1100,39.0,False,False,True,19500,4300,1300,2017-06-29,2018-02-24
1129,11237,2200,14.0,True,True,True,9500,3500,1600,2017-04-25,2018-07-19
1130,54298,1100,33.0,True,True,False,6000,12100,1200,2017-05-03,2018-03-09
1131,90959,2000,22.0,True,True,True,6000,15700,2700,2017-10-18,2018-07-31
1132,53351,800,36.0,True,False,False,11500,5900,1500,2017-04-24,2018-07-31
1133,58183,3200,32.0,True,False,False,7500,15300,900,2017-06-23,2018-10-11
1134,13403,3000,31.0,True,False,True,12000,9700,700,2017-05-12,2018-01-08
1135,49004,800,37.0,True,False,True,3000,16300,1300,2017-01-17,2018-03-31
1136,48665,1000,3.0,False,False,True,3500,15100,3400,2017-07-09,2018-03-14
1137,55201,1000,36.0,False,False,False,12000,4900,2600,2017-09-16,2018-06-18
1138,82555,1600,41.0,False,False,True,5500,8500,1600,2017-08-06,2018-06-30
1139,20190,1400,14.0,False,False,False,16500,16100,500,2017-02-28,2018-03-19
1140,19271,3200,40.0,False,False,False,12500,2300,1800,2017-05-05,2018-11-12
1141,64658,2500,38.0,True,False,True,5000,3900,1900,2017-01-03,2018-08-20
1142,22482,2100,38.0,False,False,True,18000,4700,3100,2017-11-12,2018-12-24
1143,25237,3400,21.0,False,False,False,14500,7500,3400,2017-03-14,2018-02-10
1144,17402,3100,21.0,True,False,False,19500,7300,3400,2017-05-20,2018-10-05
1145,87676,2100,29.0,False,False,True,7500,8900,900,2017-04-11,2018-02-18
1146,21307,1100,35.0,False,False,True,8500,15700,3100,2017-01-31,2018-02-18
1147,86175,1200,16.0,False,True,True,9500,10300,1200,2017-09-17,2018-06-02
1148,72647,1400,21.0,False,False,True,17000,15900,700,2017-04-28,2018-09-02
1149,36065,2200,32.0,False,True,True,5500,12500,2700,2017-08-11,2018-01-19
1150,23113,1300,38.0,False,True,True,9000,10500,1700,2017-06-16,2018-09-21
1151,65762,700,2.0,False,True,True,18500,500,2000,2017-08-22,2018-05-11
1152,31018,1900,9.0,True,True,True,7000,1100,1000,2017-09-08,2018-06-05
1153,41376,2700,10.0,False,False,True,4500,11100,2400,2017-02-09,2018-08-08
1154,14831,3300,13.0,True,True,True,18000,6900,600,2017-06-24,2018-10-07
1155,46614,1000,2.0,False,False,False,8000,3500,3100,2017-12-26,2018-06-26
1156,55178,3200,38.0,True,True,False,12500,6900,3300,2017-11-28,2018-03-20
1157,36214,2900,20.0,True,True,False,12000,7700,3300,2017-08-07,2018-05-14
1158,75199,1700,7.0,True,False,True,12000,10900,2900,2017-05-08,2018-08-18
1159,45204,1200,21.0,True,True,False,9000,3900,500,2017-06-08,2018-07-19
1160,33641,3000,24.0,True,True,True,17500,13100,2200,2017-11-03,2018-05-03
1161,21387,3300,11.0,True,False,True,3500,8500,2800,2017-04-18,2018-06-16
1162,63467,500,16.0,False,False,True,3000,6500,800,2017-09-10,2018-09-15
1163,35731,1600,27.0,True,True,False,17000,10100,1600,2017-01-20,2018-11-06
1164,93352,1900,19.0,True,True,False,5500,4300,500,2017-08-18,2018-03-06
1165,17349,1400,3.0,False,True,True,15000,10700,2100,2017-11-28,2018-03-09
1166,93795,3000,3.0,False,True,False,18000,13300,3100,2017-10-19,2018-02-02
1167,30684,2700,26.0,False,False,False,18500,15500,1900,2017-07-21,2018-04-14
1168,56387,3300,20.0,True,False,True,16500,3700,3100,2017-07-15,2018-08-13
1169,79876,1200,25.0,False,True,False,19000,17300,900,2017-09-16,2018-11-07
1170,22957,3100,27.0,True,True,False,8500,7700,2400,2017-08-14,2018-12-29
1171,39294,2400,4.0,True,True,True,9500,4300,1200,2017-08-15,2018-09-02
1172,23758,3300,15.0,True,False,False,13000,8100,600,2017-06-25,2018-11-30
1173,64073,1000,1.0,False,False,True,6500,15100,3000,2017-09-22,2018-02-10
1174,72018,1300,17.0,False,True,False,8500,9100,1800,2017-01-20,2018-10-24
1175,11507,3200,21.0,False,False,False,15000,9300,1400,2017-02-21,2018-08-07
1176,47764,3400,43.0,False,True,False,19500,5900,1700,2017-04-21,2018-12-11
1177,85490,600,2.0,False,True,False,8000,14100,1500,2017-09-13,2018-12-22
1178,32562,700,9.0,False,False,False,16500,14100,2000,2017-01-24,2018-06-24
1179,25452,1800,9.0,True,False,False,3500,6500,3400,2017-04-06,2018-04-02
1180,50291,2000,19.0,False,True,True,7000,6900,3100,2018-01-01,2018-08-05
1181,90260,1500,14.0,False,False,False,17000,6700,500,2017-10-29,2018-01-30
1182,36711,1700,4.0,False,True,False,15500,11500,800,2017-03-31,2018-06-25
1183,30172,2200,23.0,True,True,False,9000,12100,2900,2017-09-22,2018-03-08
1184,77059,2200,27.0,True,True,False,17500,10300,1100,2017-10-11,2018-12-09
1185,25279,2200,7.0,False,True,True,14500,9500,1100,2017-02-20,2018-01-26
1186,40528,1000,15.0,False,False,True,6500,14300,2200,2017-12-12,2018-09-16
1187,35797,3000,19.0,False,True,False,14500,2700,1500,2017-04-01,2018-07-10
1188,56710,3400,17.0,False,True,False,5000,5500,1300,2017-06-07,2018-12-16
1189,84080,1500,24.0,False,False,True,16500,14900,2700,2017-05-27,2018-05-28
1190,88423,2400,2.0,True,True,True,9500,2900,500,2017-02-16,2018-07-01
1191,56468,3000,34.0,False,True,False,4500,2500,900,2017-10-08,2018-07-03
1192,45950,3000,5.0,True,False,True,6000,2900,1900,2017-10-06,2018-01-22
1193,71941,900,41.0,False,False,True,15000,16100,1700,2017-07-16,2018-05-23
1194,24719,1300,30.0,True,False,False,7500,3500,2000,2017-04-29,2018-02-08
1195,43666,1100,2.0,True,True,False,6500,5700,2400,2017-06-23,2018-07-17
1196,93470,2200,25.0,True,False,True,16000,11100,800,2017-05-10,2018-08-15
1197,93980,1600,26.0,False,False,True,12000,5500,2700,2017-12-27,2018-06-15
1198,73172,2100,21.0,True,True,True,18500,5500,2300,2017-05-11,2018-09-09
1199,10706,2100,34.0,False,True,False,3000,4500,2000,2017-06-09,2018-08-16
1200,37611,900,31.0,False,True,True,10000,16300,3100,2017-01-25,2018-12-15
1201,21533,700,10.0,False,True,False,14000,14700,1000,2017-01-07,2018-03-21
1202,35047,1900,2.0,True,False,True,18000,11300,1200,2017-12-15,2018-05-25
1203,88900,3100,20.0,False,True,False,17500,6500,2800,2017-05-19,2018-02-16
1204,61204,1700,15.0,True,True,True,5000,4100,2200,2017-01-26,2018-01-26
1205,52252,900,29.0,True,True,False,4500,900,600,2017-10-24,2018-10-31
1206,95592,1900,41.0,False,False,True,17500,3500,2200,2017-09-21,2018-02-20
1207,16984,900,44.0,True,True,True,9500,12900,500,2017-06-16,2018-05-02
1208,96087,2500,35.0,False,True,False,11500,2500,2000,2017-04-23,2018-02-02
1209,91650,1100,31.0,False,True,True,9500,14500,2300,2017-11-01,2018-08-27
1210,46045,2300,15.0,False,False,False,19500,15500,3400,2017-02-21,2018-09-05
1211,98956,1100,38.0,False,False,True,8500,6300,3000,2017-07-07,2018-02-21
1212,24184,2200,35.0,False,False,True,3500,1900,2500,2017-05-04,2018-04-27
1213,80749,1900,32.0,True,True,False,13000,6300,3200,2017-10-17,2018-04-09
1214,61950,2800,32.0,False,False,True,13000,14500,3400,2017-04-10,2018-10-01
1215,59595,2500,17.0,True,True,False,8000,1500,1900,2017-12-21,2018-10-03
1216,34615,1100,14.0,False,True,True,5000,17300,900,2017-02-23,2018-09-30
1217,29037,3400,7.0,True,False,True,10000,12700,2500,2017-06-11,2018-12-06
1218,20933,900,40.0,True,True,True,18000,13300,2000,2017-08-20,2018-03-09
1219,12420,3400,41.0,False,False,True,13000,13100,2800,2017-04-13,2018-12-11
1220,15149,3100,34.0,True,True,False,18500,6300,2500,2017-05-02,2018-08-14
1221,44026,500,33.0,True,False,False,19500,16500,2400,2017-11-22,2018-03-12
1222,34097,700,3.0,True,True,False,14500,8100,2400,2017-05-28,2018-07-06
1223,20120,1800,41.0,True,True,False,10500,6900,2400,2017-02-20,2018-12-18
1224,47356,2400,4.0,True,True,False,10500,5900,2800,2017-04-08,2018-12-01
1225,47284,2400,20.0,False,True,True,7500,16100,1000,2017-02-10,2018-04-24
1226,63325,2700,8.0,False,False,True,8500,10300,2900,2017-08-28,2018-08-13
1227,66249,3200,13.0,False,False,False,17500,7700,800,2017-06-16,2018-04-23
1228,18493,3400,31.0,False,True,True,9500,17900,2300,2017-07-08,2018-02-19
1229,63698,900,32.0,True,True,False,11000,10500,2800,2017-03-05,2018-08-13
1230,23964,1400,22.0,True,False,False,16500,1700,1200,2017-02-07,2018-10-29
1231,18959,2800,32.0,False,True,True,18000,5900,2400,2017-12-16,2018-05-12
1232,43303,2200,7.0,False,False,False,5000,900,2200,2017-01-11,2018-04-02
1233,91166,500,11.0,False,True,True,3000,16700,3100,2017-02-22,2018-10-27
1234,15081,3400,42.0,True,False,True,16000,3500,3300,2017-09-04,2018-07-10
1235,32458,1200,13.0,True,False,True,15500,11700,1700,2017-11-23,2018-10-12
1236,33276,1700,41.0,True,False,True,15000,15900,2700,2017-03-13,2018-02-11
1237,87337,900,23.0,True,False,True,6000,1900,2000,2017-05-18,2018-03-29
1238,29046,3400,42.0,False,False,True,16000,900,1500,2017-07-04,2018-09-20
1239,49482,600,4.0,False,False,False,14500,13900,1700,2017-09-18,2018-02-06
1240,17703,2400,19.0,False,False,True,19000,1700,500,2017-11-17,2018-11-20
1241,38739,1500,22.0,False,True,True,4500,8900,3300,2017-05-14,2018-06-15
1242,89013,1200,24.0,True,True,True,9500,15500,3400,2017-07-01,2018-12-10
1243,61907,2600,38.0,False,True,True,12500,13300,500,2017-05-07,2018-10-11
1244,26557,1500,19.0,True,True,False,9000,2700,2200,2017-10-02,2018-05-11
1245,90337,1500,30.0,True,True,False,16500,17700,2700,2017-01-01,2018-05-15
1246,91700,1600,29.0,True,False,False,15500,7500,2800,2017-05-21,2018-10-13
1247,54191,800,8.0,False,True,False,12500,2100,1500,2017-03-12,2018-12-04
1248,10150,1000,8.0,True,False,False,5500,9900,1600,2017-08-20,2018-03-29
1249,70198,1000,43.0,False,True,False,5500,17500,2600,2017-12-22,2018-06-12
1250,68698,1900,28.0,True,True,True,18000,17900,2000,2017-10-13,2018-03-29
1251,75218,900,29.0,True,False,True,13500,10700,2400,2017-12-12,2018-04-25
1252,65666,1200,8.0,True,True,False,11500,14100,2200,2017-11-29,2018-04-29
1253,83872,2700,10.0,False,False,True,8500,7900,1400,2017-02-24,2018-11-18
1254,48583,2400,24.0,False,False,False,6000,3900,1600,2017-12-01,2018-03-28
1255,75764,3000,1.0,False,False,True,6500,17900,2500,2017-04-25,2018-07-22
1256,38646,1400,38.0,False,True,False,13500,9100,2300,2017-02-08,2018-04-04
1257,98154,800,37.0,True,True,True,15500,11500,1900,2017-10-14,2018-09-07
1258,43637,1400,4.0,False,False,False,9500,9100,3300,2017-08-10,2018-11-22
1259,84098,2400,44.0,False,True,True,9000,2300,1100,2017-08-02,2018-01-07
1260,84055,1400,9.0,False,False,False,12500,13900,1900,2017-05-03,2018-10-03
1261,87173,2700,42.0,True,False,True,15500,1900,2800,2017-04-05,2018-03-24
1262,12146,1000,36.0,False,True,False,10500,16900,1000,2017-08-23,2018-07-14
1263,45266,500,27.0,False,True,True,4500,5300,2000,2017-02-28,2018-04-17
1264,13957,1400,5.0,True,True,False,18000,8900,2100,2017-08-14,2018-11-10
1265,54363,2100,43.0,True,True,False,9000,13900,2300,2017-05-09,2018-05-12
1266,78208,2300,13.0,True,False,True,6000,14900,2100,2017-05-14,2018-02-06
1267,15943,2100,16.0,True,True,True,3500,14100,900,2017-12-11,2018-03-28
1268,22145,2800,20.0,False,False,False,16000,6300,3400,2017-08-05,2018-06-05
1269,74454,2800,22.0,False,False,False,19500,17300,1800,2017-05-30,2018-12-03
1270,96732,1500,7.0,False,True,True,11500,12900,2100,2017-05-02,2018-02-01
1271,47701,3000,36.0,True,False,False,12500,14500,2200,2017-01-15,2018-07-13
1272,63618,2400,45.0,False,False,False,11500,3700,3400,2017-02-10,2018-10-16
1273,57635,2200,17.0,True,True,True,11000,900,1400,2017-09-07,2018-04-19
1274,27007,1100,9.0,False,True,True,4500,9100,1500,2017-11-19,2018-06-27
1275,77615,2500,39.0,True,True,False,9000,2300,3200,2017-08-13,2018-01-25
1276,41262,1400,34.0,True,False,True,4500,3700,3400,2017-07-05,2018-06-29
1277,59502,1400,38.0,False,True,False,15500,1900,3400,2017-01-22,2018-10-16
1278,40057,2800,20.0,False,False,False,7000,6700,500,2017-01-07,2018-01-20
1279,27006,2000,22.0,True,True,False,5500,11700,1300,2017-03-05,2018-02-15
1280,82924,800,22.0,True,False,False,15000,6500,2800,2017-02-10,2018-10-21
1281,34076,1300,17.0,True,False,True,8000,5500,1900,2017-09-27,2018-09-23
1282,17535,2800,44.0,True,False,False,9500,8100,1900,2017-08-25,2018-03-13
1283,85200,2200,34.0,True,True,False,18000,6500,1900,2017-05-11,2018-06-01
1284,32574,2800,4.0,False,False,True,17500,4700,700,2017-04-09,2018-01-30
1285,59666,1900,15.0,False,False,True,7500,12700,3400,2017-03-26,2018-02-02
1286,67589,2400,10.0,True,False,True,13000,10700,2500,2017-09-28,2018-06-03
1287,24693,1700,18.0,False,False,True,16500,7500,3300,2017-08-06,2018-07-15
1288,58383,2900,2.0,True,True,True,19000,12700,2900,2017-10-06,2018-03-05
1289,21322,500,24.0,False,True,False,7500,6500,2700,2017-07-08,2018-06-01
1290,25205,1600,43.0,False,False,False,19500,12100,800,2017-05-17,2018-12-24
1291,62656,2400,21.0,False,True,False,11500,11100,1300,2017-04-16,2018-07-28
1292,18236,2400,23.0,False,False,False,7500,16900,2700,2017-09-13,2018-07-10
1293,94454,3300,8.0,False,True,True,14500,14500,1800,2017-06-30,2018-08-30
1294,87150,1800,15.0,True,True,True,12500,13500,1700,2017-09-25,2018-01-16
1295,50788,2900,19.0,True,True,False,8000,14900,800,2017-07-05,2018-11-22
1296,99558,1500,43.0,False,True,True,16500,3300,1100,2017-08-30,2018-08-05
1297,23941,2200,44.0,False,True,False,10500,11700,2100,2017-12-14,2018-12-21
1298,22034,800,13.0,True,False,True,9500,3300,3100,2017-04-20,2018-08-13
1299,72650,2400,22.0,False,True,True,12500,4300,2700,2017-02-18,2018-09-03
1300,36956,900,19.0,False,True,False,13500,5700,1700,2017-04-10,2018-10-02
1301,70642,2300,31.0,True,True,False,7500,11100,1700,2017-08-29,2018-05-10
1302,39803,2600,1.0,True,True,True,13500,900,2800,2017-01-01,2018-03-29
1303,70053,1300,34.0,False,True,True,10000,12300,1600,2017-05-05,2018-12-15
1304,59204,1900,2.0,True,True,False,16000,17900,1500,2017-05-20,2018-11-20
1305,56281,2900,33.0,False,True,False,16500,8300,1100,2017-07-03,2018-04-01
1306,35459,2200,1.0,True,False,True,3000,1100,900,2017-11-16,2018-09-10
1307,45272,2800,44.0,True,False,False,6000,15500,2500,2017-07-18,2018-10-10
1308,78844,2700,31.0,False,True,True,13500,16700,2300,2017-05-26,2018-03-23
1309,74556,3200,31.0,True,False,True,11500,10900,1900,2017-12-27,2018-09-30
1310,22611,1200,21.0,False,False,False,15500,17300,2500,2017-07-28,2018-12-11
1311,28604,2600,5.0,False,True,False,15500,17700,1600,2017-04-11,2018-11-28
1312,81544,1100,8.0,False,True,False,4500,15100,1700,2017-10-01,2018-10-09
1313,73194,600,33.0,False,False,True,8000,5100,900,2017-06-02,2018-04-21
1314,69874,1900,5.0,False,True,True,14000,10100,3400,2017-03-03,2018-03-26
1315,84927,3200,19.0,False,True,False,5000,17100,800,2017-05-28,2018-03-24
1316,21804,1700,10.0,False,True,True,4500,9500,2800,2017-06-10,2018-01-30
1317,36303,700,37.0,True,False,True,5000,1500,3100,2017-10-31,2018-11-22
1318,69934,2600,25.0,True,False,False,13500,9900,3400,2017-04-16,2018-11-20
1319,21586,1900,26.0,True,True,False,7000,8900,3300,2017-10-24,2018-09-03
1320,95650,2400,3.0,False,True,True,11000,2300,2100,2017-08-04,2018-07-25
1321,83216,2000,28.0,False,True,True,7500,13700,3400,2017-10-10,2018-01-24
1322,83758,600,5.0,False,False,False,14500,2900,2400,2017-03-27,2018-04-11
1323,60931,2800,42.0,True,False,False,3000,5900,3200,2017-04-30,2018-08-08
1324,33837,2800,18.0,False,True,True,11500,16700,2700,2017-07-26,2018-02-11
1325,21061,3000,16.0,True,False,True,12500,9500,1500,2017-10-25,2018-08-16
1326,98583,2100,21.0,True,False,True,19500,13700,1900,2017-12-09,2018-04-02
1327,91940,1600,14.0,False,True,True,19000,16700,1000,2017-05-16,2018-05-19
1328,61642,2300,30.0,False,True,True,8500,12500,1100,2017-11-05,2018-05-01
1329,85552,2500,8.0,True,False,False,10000,3100,500,2017-11-07,2018-10-04
1330,20486,3100,10.0,False,False,False,8500,14500,800,2017-10-26,2018-11-01
1331,90800,2000,32.0,False,False,True,10000,9500,500,2017-03-06,2018-08-27
1332,33174,700,7.0,True,False,True,11000,15300,2100,2017-01-02,2018-06-24
1333,10411,1100,1.0,False,False,False,11500,12100,2500,2017-03-11,2018-03-01
1334,14635,1000,35.0,True,False,False,16500,14300,900,2017-04-21,2018-03-13
1335,94539,2100,25.0,True,True,False,13000,9100,1900,2017-04-30,2018-06-21
1336,53848,1000,7.0,False,True,True,12000,14500,1600,2017-11-21,2018-09-15
1337,55471,3000,32.0,False,True,False,11000,8700,2000,2017-08-16,2018-09-03
1338,66661,2300,3.0,False,False,True,6500,14700,2600,2017-02-27,2018-11-13
1339,42227,1000,37.0,True,False,True,19000,5700,2000,2017-11-14,2018-03-25
1340,56901,2000,41.0,True,False,False,16500,4700,700,2017-06-08,2018-09-13
1341,41559,1700,44.0,True,False,True,11500,4900,1000,2017-11-01,2018-04-28
1342,77172,2300,24.0,False,True,True,8500,12500,2000,2017-05-27,2018-01-20
1343,63194,3000,38.0,True,False,False,11000,8500,2200,2017-12-14,2018-11-08
1344,91234,2900,2.0,False,True,False,8500,15300,1200,2017-08-25,2018-12-01
1345,75947,600,15.0,True,True,False,3000,13700,3000,2017-12-14,2018-03-23
1346,83570,2100,38.0,False,True,False,5500,2100,1800,2017-05-07,2018-06-08
1347,43558,1100,9.0,True,True,True,9500,3300,3100,2017-02-11,2018-03-22
1348,30484,500,23.0,False,True,False,4000,11500,2500,2017-02-11,2018-10-07
1349,22594,3200,2.0,False,True,True,6500,7100,1600,2017-03-10,2018-04-30
1350,65636,2200,16.0,False,True,True,9500,9100,700,2017-05-05,2018-12-04
1351,48772,1700,21.0,True,True,True,10000,9300,1800,2017-09-13,2018-05-05
1352,42494,3100,36.0,False,False,False,14000,700,900,2017-07-03,2018-11-28
1353,17155,2500,5.0,False,True,False,5000,12700,2100,2017-02-03,2018-04-04
1354,89416,600,28.0,True,True,False,10500,6300,900,2017-12-08,2018-12-07
1355,28972,600,22.0,True,True,True,18000,15500,1600,2017-02-17,2018-02-08
1356,54437,1700,33.0,True,True,False,5500,15900,1800,2017-06-24,2018-11-30
1357,82909,2500,5.0,False,False,True,5000,1700,1400,2017-01-02,2018-03-22
1358,39120,2700,24.0,True,False,True,16500,4300,2800,2017-06-02,2018-11-24
1359,76288,1000,43.0,False,True,True,10500,4100,3000,2017-03-21,2018-08-06
1360,99331,2600,35.0,False,False,False,19000,8700,3200,2017-07-22,2018-01-31
